playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8468647,Craig Weller,R,MIN,3/17/1981,220,"6' 4""",CAN,R,12,R
8469658,Cristobal Huet,G,CHI,9/3/1975,205,"6' 1""",FRA,L,39,G
8476846,Cristopher Nilstorp,G,DAL,2/16/1984,190,"6' 3""",SWE,R,41,G
8471185,Curtis Glencross,L,WSH,12/28/1982,197,"6' 1""",CAN,L,22,L
8475734,Curtis Hamilton,L,EDM,12/4/1991,212,"6' 2""",USA,L,70,L
8448382,Curtis Joseph,G,TOR,4/29/1967,193,"5' 11""",CAN,L,31,G
8477508,Curtis Lazar,C,BOS,2/2/1995,205,"6' 0""",CAN,R,20,C
8470147,Curtis McElhinney,G,T.B,5/23/1983,203,"6' 2""",CAN,L,35,G
8475310,Curtis McKenzie,L,DAL,2/22/1991,205,"6' 2""",CAN,L,11,L
8468166,Curtis Sanford,G,CBJ,10/5/1979,187,"5' 11""",CAN,L,30,G
8477583,Curtis Valk,C,FLA,2/8/1993,170,"5' 9""",CAN,L,14,C
8470294,DJ King,L,WSH,6/27/1984,231,"6' 3""",CAN,L,17,L
8464977,Dainius Zubrus,C,S.J,6/16/1978,225,"6' 5""",LTU,L,9,C
8478057,Dakota Joshua,C,STL,5/15/1996,199,"6' 2""",USA,L,54,C
8477541,Dakota Mermis,D,MIN,1/5/1994,195,"6' 0""",USA,L,43,D
8474668,Dale Weise,R,MTL,8/5/1988,206,"6' 2""",CAN,R,22,R
8474774,Dalton Prout,D,S.J,3/13/1990,215,"6' 3""",CAN,R,6,D
8475748,Dalton Smith,L,BUF,6/30/1992,206,"6' 2""",CAN,L,37,L
8477059,Damien Brunner,R,N.J,3/9/1986,185,"5' 11""",CHE,R,12,R
8476923,Damon Severson,D,N.J,8/7/1994,205,"6' 2""",CAN,R,28,D
8467096,Dan Boyle,D,NYR,7/12/1976,194,"5' 11""",CAN,R,22,D
8468540,Dan Ellis,G,FLA,6/19/1980,195,"6' 1""",CAN,L,39,G
8470639,Dan Fritsche,C,MIN,7/13/1985,204,"6' 1""",USA,R,49,C
8471958,Dan Girardi,D,T.B,4/29/1984,212,"6' 1""",CAN,R,5,D
8469465,Dan Hamhuis,D,NSH,12/13/1982,204,"6' 1""",CAN,L,5,D
8465175,Dan Hinote,R,STL,1/30/1977,187,"6' 0""",USA,R,13,R
8467939,Dan Jancevski,D,DAL,6/15/1981,222,"6' 3""",CAN,L,4,D
8464983,Dan Lacouture,L,CAR,4/18/1977,215,"6' 2""",USA,L,20,L
8479252,Dan Renouf,D,COL,6/1/1994,198,"6' 3""",CAN,L,76,D
8475105,Dan Sexton,R,ANA,4/29/1987,180,"5' 9""",USA,R,42,R
8478435,Dan Vladar,G,BOS,8/20/1997,185,"6' 5""",CZE,L,80,G
8474095,Dana Tyrell,C,CBJ,4/23/1989,192,"5' 10""",CAN,L,34,C
8471261,Dane Byers,L,CBJ,2/21/1986,204,"6' 3""",CAN,L,34,L
8478365,Danick Martel,L,T.B,12/12/1994,162,"5' 8""",CAN,L,62,L
8460621,Daniel Alfredsson,R,DET,12/11/1972,203,"5' 11""",SWE,R,11,R
8476835,Daniel Bang,L,NSH,4/19/1987,208,"6' 3""",SWE,L,50,L
8480771,Daniel Brickley,D,L.A,3/30/1995,203,"6' 3""",USA,L,78,D
8464975,Daniel Briere,C,COL,10/6/1977,174,"5' 9""",CAN,R,48,C
8470666,Daniel Carcillo,L,CHI,1/28/1985,200,"6' 0""",CAN,L,13,L
8477901,Daniel Carr,L,WSH,11/1/1991,193,"6' 0""",CAN,L,23,L
8476401,Daniel Catenacci,C,NYR,3/9/1993,193,"5' 10""",CAN,L,43,C
8466149,Daniel Cleary,R,DET,12/18/1978,205,"6' 1""",CAN,L,11,R
8471305,Daniel Lacosta,G,CBJ,3/28/1986,186,"6' 1""",CAN,L,30,G
8470230,Daniel Paille,L,NYR,,,,,,,
8467875,Daniel Sedin,L,VAN,9/26/1980,190,"6' 1""",SWE,L,22,L
8478466,Daniel Sprong,R,WSH,3/17/1997,180,"6' 0""",NLD,R,11,R
8471433,Daniel Taylor,G,OTT,4/28/1986,198,"6' 0""",GBR,L,70,G
8462115,Daniel Tjarnqvist,D,COL,10/14/1976,207,"6' 1""",SWE,L,29,D
8478069,Daniel Walcott,L,T.B,2/19/1994,175,"6' 1""",CAN,L,85,L
8471476,Daniel Winnik,L,MIN,3/6/1985,210,"6' 2""",CAN,L,26,L
8476549,Daniil Tarasov,R,S.J,,,,,,,
8481515,Danil Yurtaykin,L,S.J,,,,,,,
8475732,Danny Biega,D,CAR,9/29/1991,205,"6' 0""",CAN,R,41,D
8477215,Danny DeKeyser,D,DET,3/7/1990,192,"6' 3""",USA,L,65,D
8470671,Danny Irmen,C,MIN,9/6/1984,182,"6' 0""",USA,R,40,C
8476982,Danny O'Regan,C,BUF,1/30/1994,180,"5' 10""",USA,R,65,C
8470996,Danny Syvret,D,PHI,6/13/1985,205,"6' 0""",CAN,L,26,D
8479371,Dante Fabbro,D,NSH,6/20/1998,189,"6' 0""",CAN,R,57,D
8478046,Danton Heinen,L,ANA,7/5/1995,188,"6' 1""",CAN,L,43,C
8468482,Dany Heatley,L,ANA,1/21/1981,212,"6' 3""",CAN,L,15,L
8467430,Dany Sabourin,G,PIT,9/2/1980,204,"6' 4""",CAN,L,35,G
8468660,Darcy Hordichuk,L,EDM,8/10/1980,215,"6' 1""",CAN,L,16,L
8475311,Darcy Kuemper,G,ARI,5/5/1990,215,"6' 5""",CAN,L,35,G
8459574,Darcy Tucker,R,COL,3/15/1975,178,"5' 10""",CAN,L,16,R
8477498,Darnell Nurse,D,EDM,2/4/1995,221,"6' 4""",CAN,L,25,D
8475423,Darren Archibald,R,OTT,2/9/1990,210,"6' 3""",CAN,L,49,R
8476379,Darren Dietz,D,MTL,7/17/1993,201,"6' 1""",CAN,R,46,D
8468121,Darren Haydar,R,COL,10/22/1979,170,"5' 9""",CAN,R,12,R
8471794,Darren Helm,L,DET,1/21/1987,196,"6' 0""",CAN,L,43,L
8458982,Darren McCarty,R,DET,4/1/1972,210,"6' 1""",CAN,R,25,R
8473932,Darroll Powe,C,NYR,6/22/1985,212,"5' 11""",CAN,L,8,C
8470986,Darryl Boyce,C,CBJ,7/7/1984,200,"6' 0""",CAN,L,43,C
8458172,Darryl Sydor,D,STL,5/13/1972,211,"6' 1""",CAN,L,44,D
8471245,Dave Bolland,C,FLA,,,,,,,
8475661,Dave Dziurzynski,L,OTT,10/6/1989,224,"6' 3""",CAN,L,59,L
8460533,Dave Scatchard,C,STL,2/20/1976,220,"6' 3""",CAN,R,38,C
8470655,David Backes,R,ANA,5/1/1984,215,"6' 3""",USA,R,42,R
8471266,David Booth,L,DET,11/24/1984,212,"6' 0""",USA,L,17,L
8476304,David Broll,L,TOR,,,,,,,
8470920,David Clarkson,R,CBJ,3/31/1984,207,"6' 0""",CAN,R,97,R
8471976,David Desharnais,C,NYR,9/14/1986,180,"5' 7""",CAN,L,51,C
8480063,David Farrance,D,NSH,6/23/1999,189,"5' 11""",USA,L,22,D
8481019,David Gustafsson,C,WPG,4/11/2000,196,"6' 2""",SWE,L,19,C
8468502,David Hale,D,OTT,6/18/1981,222,"6' 1""",USA,L,36,D
8470877,David Jones,R,MIN,8/10/1984,208,"6' 3""",CAN,R,12,R
8480144,David Kampf,C,CHI,1/12/1995,188,"6' 2""",CZE,L,64,C
8478436,David Kase,R,PHI,1/28/1997,169,"5' 11""",CZE,L,72,R
8468626,David Koci,L,COL,5/12/1981,238,"6' 6""",CZE,L,28,L
8471276,David Krejci,C,BOS,4/28/1986,188,"6' 0""",CZE,R,46,C
8471336,David Laliberte,R,PHI,3/17/1986,194,"6' 1""",CAN,R,9,R
8467330,David Legwand,C,BUF,8/17/1980,207,"6' 2""",USA,L,17,C
8470263,David Leneveu,G,CBJ,5/23/1983,190,"6' 1""",CAN,L,29,G
8470656,David Liffiton,D,COL,10/18/1984,210,"6' 2""",CAN,L,4,D
8473511,David McIntyre,C,MIN,2/4/1987,190,"6' 0""",CAN,L,34,C
8469664,David Moss,R,ARI,12/28/1981,210,"6' 4""",USA,R,18,R
8476426,David Musil,D,EDM,4/9/1993,207,"6' 4""",CAN,L,85,D
8477956,David Pastrnak,R,BOS,5/25/1996,194,"6' 0""",CZE,R,88,R
8474102,David Perron,L,STL,5/28/1988,200,"6' 0""",CAN,R,57,L
8479496,David Rittich,G,TOR,8/19/1992,206,"6' 3""",CZE,L,33,G
8475182,David Rundblad,D,CHI,10/8/1990,187,"6' 2""",SWE,R,5,D
8475233,David Savard,D,T.B,10/22/1990,227,"6' 2""",CAN,R,58,D
8473673,David Schlemko,D,MTL,5/7/1987,191,"6' 1""",CAN,L,21,D
8475068,David Sloane,R,PHI,4/6/1985,220,"6' 4""",USA,R,40,R
8469483,David Steckel,C,ANA,3/15/1982,215,"6' 6""",USA,L,20,C
8474666,David Ullstrom,L,NYI,,,,,,,
8470189,David Van Der Gulik,L,L.A,4/20/1983,173,"5' 10""",CAN,L,36,L
8474660,David Warsofsky,D,COL,5/30/1990,170,"5' 9""",USA,L,5,D
8477913,David Wolf,L,CGY,9/15/1989,215,"6' 3""",DEU,L,45,L
8474518,Davis Drewiske,D,MTL,11/22/1984,222,"6' 2""",USA,L,43,D
8462036,Daymond Langkow,C,ARI,9/27/1976,181,"5' 10""",CAN,L,22,C
8467583,Dean Arsene,D,EDM,7/20/1980,205,"6' 2""",CAN,L,2,D
8478567,Dean Kukan,D,CBJ,7/8/1993,186,"6' 2""",CHE,L,14,D
8458536,Dean McAmmond,C,N.J,6/15/1973,195,"5' 11""",CAN,L,11,C
8462050,Denis Gauthier,D,L.A,10/1/1976,220,"6' 2""",CAN,L,21,D
8470268,Denis Grebeshkov,D,EDM,10/11/1983,206,"6' 0""",RUS,L,37,D
8478495,Denis Gurianov,R,DAL,6/7/1997,195,"6' 2""",RUS,L,34,R
8478843,Denis Malgin,C,TOR,1/18/1997,177,"5' 9""",CHE,R,62,C
8479395,Dennis Cholowski,D,DET,2/15/1998,195,"6' 1""",CAN,L,21,D
8477902,Dennis Everberg,R,COL,12/31/1991,205,"6' 4""",SWE,L,45,R
8478502,Dennis Gilbert,D,COL,10/30/1996,216,"6' 2""",USA,L,39,D
8477929,Dennis Rasmussen,C,ANA,7/3/1990,192,"6' 3""",SWE,L,22,C
8469619,Dennis Seidenberg,D,NYI,7/18/1981,199,"6' 0""",DEU,L,4,D
8469770,Dennis Wideman,D,CGY,3/20/1983,202,"6' 0""",CAN,R,6,D
8459064,Derek Armstrong,C,STL,4/23/1973,197,"6' 0""",CAN,R,17,C
8469647,Derek Boogaard,L,NYR,6/23/1982,265,"6' 7""",CAN,L,94,L
8473432,Derek Dorsett,R,VAN,12/20/1986,192,"6' 0""",CAN,R,15,R
8475762,Derek Forbort,D,WPG,3/4/1992,219,"6' 4""",USA,L,24,D
8474683,Derek Grant,C,ANA,4/20/1990,215,"6' 3""",CAN,L,38,C
8471810,Derek Joslin,D,VAN,3/17/1987,210,"6' 1""",CAN,L,38,D
8468001,Derek MacKenzie,C,FLA,6/11/1981,177,"5' 11""",CAN,L,17,C
8470061,Derek Meech,D,WPG,4/21/1984,200,"5' 11""",CAN,L,7,D
8464966,Derek Morris,D,ARI,8/24/1978,210,"6' 0""",CAN,R,53,D
8471396,Derek Peltier,D,COL,3/14/1985,190,"5' 11""",USA,L,6,D
8469485,Derek Roy,C,EDM,5/4/1983,184,"5' 9""",CAN,L,8,C
8478585,Derek Ryan,C,CGY,12/29/1986,185,"5' 10""",USA,R,10,C
8473953,Derek Smith,D,CGY,10/13/1984,197,"6' 1""",CAN,L,36,D
8474613,Derek Stepan,C,OTT,6/18/1990,196,"6' 0""",USA,R,21,C
8474500,Derek Whitmore,L,BUF,12/17/1984,190,"5' 10""",USA,L,71,L
8473544,Derick Brassard,C,ARI,9/22/1987,202,"6' 1""",CAN,L,19,C
8476884,Derrick Pouliot,D,STL,1/16/1994,196,"6' 0""",CAN,L,5,D
8468674,Deryk Engelland,D,VGK,4/3/1982,214,"6' 2""",CAN,R,5,D
8471227,Devan Dubnyk,G,COL,5/4/1986,224,"6' 6""",CAN,L,40,G
8475758,Devante Smith-Pelly,R,WSH,6/14/1992,223,"6' 0""",CAN,R,25,R
8471682,Devin Setoguchi,R,L.A,1/1/1987,205,"6' 0""",CAN,R,10,R
8476913,Devin Shore,C,EDM,7/19/1994,205,"6' 1""",CAN,L,17,C
8478038,Devon Toews,D,COL,2/21/1994,191,"6' 1""",CAN,L,25,D
8479346,Dillon Dube,C,CGY,7/20/1998,187,"5' 11""",CAN,L,29,C
8477471,Dillon Heatherington,D,DAL,5/9/1995,225,"6' 4""",CAN,L,48,D
8476416,Dillon Simpson,D,EDM,2/10/1993,204,"6' 2""",CAN,L,79,D
8470602,Dion Phaneuf,D,L.A,4/10/1985,222,"6' 4""",CAN,L,3,D
8467354,Dmitri Kalinin,D,ARI,7/22/1980,210,"6' 3""",RUS,L,45,D
8476436,Dmitrij Jaskin,R,WSH,3/23/1993,216,"6' 2""",CZE,L,23,R
8477082,Dmitry Korobov,D,T.B,3/12/1989,230,"6' 3""",BLR,L,24,D
8475179,Dmitry Kulikov,D,EDM,10/29/1990,204,"6' 1""",RUS,L,5,D
8475200,Dmitry Orlov,D,WSH,7/23/1991,212,"5' 11""",RUS,L,9,D
8478857,Dmytro Timashov,L,NYI,10/1/1996,192,"5' 10""",UKR,L,41,L
8468575,Dominic Moore,C,TOR,8/3/1980,192,"6' 0""",CAN,L,20,C
8476952,Dominic Toninato,C,WPG,3/9/1994,200,"6' 2""",USA,L,47,C
8477994,Dominic Turgeon,C,DET,2/25/1996,200,"6' 2""",CAN,L,23,C
8480946,Dominik Kahun,C,EDM,7/2/1995,175,"5' 11""",DEU,L,24,C
8477330,Dominik Kubalik,L,CHI,8/21/1995,179,"6' 2""",CZE,L,8,L
8478866,Dominik Simon,C,CGY,8/8/1994,190,"5' 11""",CZE,L,12,C
8476339,Dominik Uher,C,PIT,,,,,,,
8459246,Donald Brashear,L,NYR,1/7/1972,237,"6' 3""",USA,L,87,L
8467928,Doug Janik,D,DET,3/26/1980,211,"6' 2""",USA,L,37,D
8458361,Doug Weight,C,NYI,1/21/1971,202,"5' 11""",USA,L,93,C
8476462,Dougie Hamilton,D,CAR,6/17/1993,229,"6' 6""",CAN,R,19,D
8468114,Douglas Murray,D,MTL,3/12/1980,240,"6' 3""",SWE,L,6,D
8480208,Drake Batherson,R,OTT,4/27/1998,187,"6' 3""",USA,R,79,R
8479465,Drake Caggiula,C,BUF,6/20/1994,176,"5' 10""",CAN,L,91,L
8480221,Drake Rymsha,C,L.A,8/6/1998,187,"6' 0""",USA,R,43,C
8474137,Drayson Bowman,L,MTL,3/8/1989,195,"6' 1""",USA,L,38,L
8470787,Drew Bagnall,D,MIN,10/26/1983,220,"6' 3""",CAN,L,24,D
8474563,Drew Doughty,D,L.A,12/8/1989,202,"6' 1""",CAN,R,8,D
8470970,Drew Larman,C,BOS,5/15/1985,195,"6' 3""",USA,R,43,C
8477243,Drew LeBlanc,C,CHI,6/29/1989,194,"6' 0""",USA,L,14,C
8469569,Drew MacIntyre,G,TOR,,,,,,,
8470778,Drew Miller,L,DET,2/17/1984,183,"6' 2""",USA,L,20,L
8482055,Drew O'Connor,L,PIT,6/9/1998,200,"6' 3""",USA,L,10,L
8475213,Drew Shore,C,CAR,1/29/1991,205,"6' 3""",USA,R,42,C
8471226,Drew Stafford,R,N.J,10/30/1985,215,"6' 2""",USA,R,18,R
8478211,Dryden Hunt,L,ARI,11/24/1995,191,"6' 0""",CAN,L,73,L
8470281,Duncan Keith,D,CHI,7/16/1983,192,"6' 1""",CAN,L,2,D
8476464,Duncan Siemens,D,COL,9/7/1993,210,"6' 3""",CAN,L,15,D
8471310,Dustin Boyd,C,MTL,7/16/1986,187,"6' 0""",CAN,L,17,C
8470606,Dustin Brown,R,L.A,11/4/1984,210,"6' 0""",USA,R,23,R
8470834,Dustin Byfuglien,D,WPG,3/27/1985,260,"6' 5""",USA,R,33,D
8474138,Dustin Jeffrey,L,ARI,2/27/1988,205,"6' 1""",CAN,L,15,L
8471671,Dustin Kohn,D,NYI,2/2/1987,200,"6' 1""",CAN,L,56,D
8471208,Dustin Penner,R,WSH,9/28/1982,247,"6' 4""",CAN,L,17,R
8474682,Dustin Tokarski,G,BUF,9/16/1989,198,"6' 0""",CAN,L,31,G
8460806,Dwayne Roloson,G,T.B,10/12/1969,170,"6' 1""",CAN,L,30,G
8470131,Dwight Helminen,C,S.J,6/22/1983,191,"5' 10""",USA,L,36,C
8474100,Dwight King,L,MTL,7/5/1989,229,"6' 4""",CAN,L,21,L
8479639,Dylan Coghlan,D,VGK,2/19/1998,190,"6' 2""",CAN,R,52,D
8481528,Dylan Cozens,C,BUF,2/9/2001,188,"6' 3""",CAN,R,24,C
8476331,Dylan DeMelo,D,WPG,5/1/1993,195,"6' 1""",CAN,R,2,D
8480263,Dylan Ferguson,G,VGK,9/20/1998,189,"6' 1""",CAN,L,1,G
8479580,Dylan Gambrell,C,S.J,8/26/1996,195,"6' 0""",USA,R,14,C
8477946,Dylan Larkin,C,DET,7/30/1996,198,"6' 1""",USA,L,71,C
8475795,Dylan McIlrath,D,DET,4/20/1992,236,"6' 5""",CAN,R,4,D
8475153,Dylan Olsen,D,FLA,1/3/1991,223,"6' 2""",CAN,L,4,D
8470798,Dylan Reese,D,ARI,8/29/1984,205,"6' 1""",USA,R,46,D
8478106,Dylan Sikura,C,VGK,6/1/1995,166,"5' 11""",CAN,L,95,R
8478440,Dylan Strome,C,CHI,3/7/1997,200,"6' 3""",CAN,L,17,C
8460492,Ed Jovanovski,D,FLA,6/26/1976,220,"6' 3""",CAN,L,55,D
8475663,Eddie Lack,G,N.J,1/5/1988,187,"6' 4""",SWE,L,31,G
8475277,Edward Pasquale,G,T.B,11/20/1990,215,"6' 2""",CAN,L,80,G
8480009,Eeli Tolvanen,R,NSH,4/22/1999,191,"5' 10""",FIN,L,11,R
8480185,Eetu Luostarinen,C,FLA,9/2/1998,184,"6' 3""",FIN,L,43,C
8479510,Egor Korshkov,R,TOR,7/10/1996,214,"6' 4""",RUS,L,96,R
8480948,Egor Yakovlev,D,N.J,9/17/1991,190,"6' 0""",RUS,L,74,D
8481178,Egor Zamula,D,PHI,3/30/2000,177,"6' 3""",RUS,L,54,D
8477496,Elias Lindholm,C,CGY,12/2/1994,195,"6' 1""",SWE,R,28,C
8480012,Elias Pettersson,C,VAN,11/12/1998,176,"6' 2""",SWE,L,40,C
8478007,Elvis Merzlikins,G,CBJ,4/13/1994,181,"6' 3""",LVA,L,90,G
8475770,Emerson Etem,R,ANA,6/16/1992,212,"6' 1""",USA,L,26,R
8480205,Emil Bemstrom,C,CBJ,6/1/1999,190,"6' 0""",SWE,R,52,C
8477486,Emile Poirier,L,CGY,12/14/1994,196,"6' 2""",CAN,L,28,L
8471263,Enver Lisin,R,NYR,4/22/1986,200,"6' 2""",RUS,L,81,R
8477227,Eriah Hayes,R,S.J,7/7/1988,210,"6' 4""",USA,R,76,R
8465050,Eric Belanger,C,EDM,12/16/1977,185,"5' 11""",CAN,L,20,C
8460720,Eric Boulton,L,NYI,8/17/1976,227,"6' 0""",CAN,L,36,L
8466142,Eric Brewer,D,TOR,4/17/1979,216,"6' 4""",CAN,L,2,D
8477480,Eric Comrie,G,N.J,7/6/1995,175,"6' 1""",CAN,L,1,G
8470611,Eric Fehr,C,MIN,9/7/1985,209,"6' 4""",CAN,R,21,C
8475199,Eric Gelinas,D,COL,5/8/1991,215,"6' 4""",CAN,L,44,D
8468252,Eric Godard,R,PIT,3/7/1980,222,"6' 4""",CAN,R,18,R
8473468,Eric Gryba,D,N.J,4/14/1988,222,"6' 4""",CAN,R,2,D
8470180,Eric Nystrom,L,NSH,2/14/1983,200,"6' 1""",USA,L,24,L
8474603,Eric O'Dell,C,WPG,,,,,,,
8466399,Eric Perrin,C,ATL,11/1/1975,180,"5' 9""",CAN,L,11,C
8480762,Eric Robinson,L,CBJ,6/14/1995,200,"6' 2""",USA,L,50,L
8474554,Eric Selleck,L,ARI,10/20/1987,208,"6' 2""",CAN,L,42,L
8470595,Eric Staal,C,MTL,10/29/1984,207,"6' 4""",CAN,L,12,C
8474025,Eric Tangradi,L,N.J,2/10/1989,226,"6' 4""",USA,L,49,L
8474892,Eric Wellwood,L,PHI,3/6/1990,180,"5' 11""",CAN,L,11,L
8480073,Erik Brannstrom,D,OTT,9/2/1999,173,"5' 10""",SWE,L,26,D
8475982,Erik Burgdoerfer,D,OTT,12/11/1988,207,"6' 1""",USA,R,46,D
8478416,Erik Cernak,D,T.B,5/28/1997,225,"6' 4""",SVK,R,81,D
8470299,Erik Christensen,C,MIN,12/17/1983,200,"6' 1""",CAN,L,26,C
8467396,Erik Cole,L,DET,11/6/1978,205,"6' 2""",USA,L,72,L
8473588,Erik Condra,R,DAL,8/6/1986,185,"5' 11""",USA,R,27,R
8473975,Erik Ersberg,G,L.A,3/8/1982,165,"6' 0""",SWE,L,31,G
8475790,Erik Gudbranson,D,NSH,1/7/1992,217,"6' 5""",CAN,R,44,D
8476979,Erik Gustafsson,D,MTL,3/14/1992,197,"6' 0""",SWE,L,56,D
8475640,Erik Gustafsson,D,PHI,12/15/1988,180,"5' 10""",SWE,L,26,D
8475287,Erik Haula,L,NSH,3/23/1991,193,"6' 0""",FIN,L,56,C
8473446,Erik Johnson,D,COL,3/21/1988,225,"6' 4""",USA,R,6,D
8474578,Erik Karlsson,D,S.J,5/31/1990,190,"6' 0""",SWE,R,65,D
8468650,Erik Reitz,D,NYR,7/29/1982,222,"6' 1""",USA,R,3,D
8476902,Esa Lindell,D,DAL,5/23/1994,215,"6' 3""",FIN,L,23,D
8478451,Ethan Bear,D,EDM,6/26/1997,197,"5' 11""",CAN,R,74,D
8460504,Ethan Moreau,L,L.A,9/22/1975,223,"6' 3""",CAN,L,17,L
8480803,Evan Bouchard,D,EDM,10/20/1999,194,"6' 3""",CAN,R,75,D
8471730,Evan Brophey,C,COL,12/3/1986,199,"6' 2""",CAN,L,47,C
8477091,Evan McEneny,D,VAN,5/22/1994,203,"6' 2""",CAN,L,61,D
8475104,Evan Oberg,D,T.B,2/16/1988,191,"6' 0""",CAN,L,43,D
8478542,Evan Rodrigues,C,PIT,7/28/1993,176,"5' 10""",CAN,R,71,L
8475169,Evander Kane,L,S.J,8/2/1991,210,"6' 2""",CAN,L,9,L
8471215,Evgeni Malkin,C,PIT,7/31/1986,195,"6' 3""",RUS,L,71,C
8460705,Evgeni Nabokov,G,T.B,7/25/1975,202,"6' 0""",RUS,L,20,G
8474149,Evgenii Dadonov,R,OTT,3/12/1989,185,"5' 11""",RUS,L,63,R
8469543,Evgeny Artyukhin,R,ATL,4/4/1983,255,"6' 4""",RUS,L,76,R
8474634,Evgeny Grachev,C,STL,2/21/1990,225,"6' 4""",RUS,R,78,C
8475744,Evgeny Kuznetsov,C,WSH,5/19/1992,204,"6' 2""",RUS,L,92,C
8478563,Evgeny Medvedev,D,PHI,8/27/1982,187,"6' 3""",RUS,L,82,D
8478431,Evgeny Svechnikov,R,DET,10/31/1996,212,"6' 3""",RUS,L,37,R
8474552,Fabian Brunnstrom,L,DET,2/6/1985,206,"6' 1""",SWE,L,76,L
8469492,Fedor Tyutin,D,COL,7/19/1983,221,"6' 2""",RUS,L,51,D
8465170,Fernando Pisani,R,CHI,12/27/1976,205,"6' 1""",CAN,L,15,R
8478488,Filip Chlapik,C,OTT,6/3/1997,196,"6' 1""",CZE,L,78,C
8480078,Filip Chytil,C,NYR,9/5/1999,208,"6' 2""",CZE,L,72,C
8476887,Filip Forsberg,L,NSH,8/13/1994,205,"6' 1""",SWE,R,9,L
8479406,Filip Gustavsson,G,OTT,6/7/1998,184,"6' 2""",SWE,L,32,G
8479425,Filip Hronek,D,DET,11/2/1997,170,"6' 0""",CZE,R,17,D
8462225,Filip Kuba,D,FLA,12/29/1976,225,"6' 4""",CZE,L,17,D
8480821,Filip Zadina,R,DET,11/27/1999,195,"6' 0""",CZE,L,11,R
8465914,Francis Bouillon,D,MTL,10/17/1975,194,"5' 8""",USA,L,55,D
8466212,Francis Lessard,R,OTT,5/30/1979,235,"6' 2""",CAN,R,49,R
8470777,Francis Wathier,L,DAL,12/7/1984,210,"6' 4""",CAN,L,48,L
8467400,Francois Beauchemin,D,ANA,6/4/1980,208,"5' 11""",CAN,L,23,D
8476302,Frank Corrado,D,PIT,3/26/1993,205,"6' 0""",CAN,R,18,D
8478366,Frank Vatrano,C,FLA,3/14/1994,201,"5' 9""",USA,L,72,C
8470144,Frans Nielsen,C,DET,4/24/1984,188,"6' 1""",DNK,L,51,C
8467949,Frantisek Kaberle,D,CAR,11/8/1973,190,"6' 0""",CZE,L,5,D
8473712,Frazer McLaren,L,TOR,10/29/1987,230,"6' 5""",CAN,L,68,L
8475878,Freddie Hamilton,C,ARI,1/1/1992,195,"6' 1""",CAN,R,13,C
8470578,Freddy Meyer,D,ATL,1/4/1981,185,"5' 10""",USA,L,24,D
8460556,Freddy Modin,L,CGY,10/8/1974,220,"6' 4""",SWE,L,19,L
8479329,Frederic Allard,D,NSH,12/27/1997,179,"6' 1""",CAN,R,72,D
8473647,Frederic St-Denis,D,CBJ,1/23/1986,192,"5' 11""",CAN,L,28,D
8477919,Frederick Gaudreau,C,PIT,5/1/1993,179,"6' 0""",CAN,R,89,C
8475883,Frederik Andersen,G,TOR,10/2/1989,230,"6' 4""",DNK,L,31,G
8477512,Frederik Gauthier,C,ARI,4/26/1995,235,"6' 5""",CAN,L,33,C
8476368,Fredrik Claesson,D,T.B,11/24/1992,196,"6' 1""",SWE,L,33,D
8482248,Fredrik Handemark,C,S.J,8/27/1993,210,"6' 4""",SWE,L,37,C
8470090,Fredrik Norrena,G,CBJ,11/29/1973,190,"6' 0""",FIN,L,30,G
8469464,Fredrik Sjostrom,L,TOR,5/6/1983,218,"6' 1""",SWE,L,11,L
8475268,Gabriel Bourque,L,WPG,9/23/1990,206,"5' 10""",CAN,L,57,L
8478506,Gabriel Carlsson,D,CBJ,1/2/1997,192,"6' 5""",SWE,L,53,D
8475254,Gabriel Dumont,C,MIN,10/6/1990,190,"5' 10""",CAN,R,40,C
8476455,Gabriel Landeskog,L,COL,11/23/1992,215,"6' 1""",SWE,L,92,L
8480014,Gabriel Vilardi,C,L.A,8/16/1999,201,"6' 3""",CAN,R,42,C
8481813,Gaetan Haas,C,EDM,1/31/1992,181,"6' 0""",CHE,R,91,C
8479748,Gage Quinney,C,VGK,7/29/1995,200,"5' 11""",USA,L,72,C
8468090,Garnet Exelby,D,TOR,8/16/1981,215,"6' 1""",CAN,L,34,D
8477903,Garnet Hathaway,R,WSH,11/23/1991,210,"6' 2""",USA,R,21,R
8476343,Garret Sparks,G,VGK,6/28/1993,201,"6' 3""",USA,L,40,G
8475291,Garrett Mitchell,R,WSH,9/2/1991,198,"5' 11""",CAN,R,76,R
8479516,Garrett Pilon,C,WSH,4/13/1998,190,"6' 0""",CAN,R,40,C
8471011,Garrett Stafford,D,ARI,1/28/1980,207,"6' 1""",USA,R,36,D
8475253,Garrett Wilson,L,PIT,3/16/1991,199,"6' 2""",CAN,L,10,L
8469528,Garth Murray,C,ARI,9/17/1982,210,"6' 2""",CAN,L,41,C
8450900,Gary Roberts,L,T.B,5/23/1966,215,"6' 2""",CAN,L,10,L
8479945,Gavin Bayreuther,D,CBJ,5/12/1994,195,"6' 1""",USA,L,44,D
8476966,Gemel Smith,C,T.B,4/16/1994,195,"5' 11""",CAN,L,28,C
8475073,Geoff Kinrade,D,T.B,7/29/1985,195,"6' 0""",CAN,L,56,D
